code,period_end,avail_from,roe,net_profit_yoy,revenue_yoy,eps,eps_annualized,bvps,industry
874042,20240331,2024-04-01,-0.38,,,-0.02,-0.08,,
873750,20240331,2024-04-01,-1.74,,,-0.03,-0.12,,
873534,20240331,2024-04-01,3.56,,,0.43,1.72,,
839205,20240331,2024-04-01,0.9,,,0.02,0.08,,
838192,20240331,2024-04-01,3.19,,,0.06,0.24,,
834960,20240331,2024-04-01,1.27,244.43,-0.1371063081,0.0482,0.1928,3.76286277584,
834777,20240331,2024-04-01,1.01,-2.05,8.7480360696,0.0171,0.0684,1.716117414367,
834418,20240331,2024-04-01,1.75,-30.7,-5.7579111202,0.08,0.32,4.861042137354,
831896,20240331,2024-04-01,-3.18,-18.49,-44.4024145824,-0.0106,-0.0424,0.3278329605,
689009,20240331,2024-04-01,2.52,675.34,54.178617059,0.189,0.756,7.464670309182,摩托车及其他
688819,20240331,2024-04-01,3.2,-18.64,-13.2369225705,0.52,2.08,16.402403283561,电池
688789,20240331,2024-04-01,3.02,34.95,30.2324316358,0.48,1.92,24.020665563651,专用设备
688777,20240331,2024-04-01,1.47,57.39,20.2500430869,0.18,0.72,12.603699432172,自动化设备
688750,20240331,2024-04-01,2.11,-4.8301125867,0.3741453034,0.0982,0.3928,,小金属
688739,20240331,2024-04-01,0.85,-35.88,3.1643601729,0.2,0.8,23.204653793589,生物制品
688737,20240331,2024-04-01,0.78,134.52,41.2416966112,0.12,0.48,15.771109289908,汽车零部件
688733,20240331,2024-04-01,-0.8,-241.04,6.8698449628,-0.09,-0.36,11.106285460071,电池
688710,20240331,2024-04-01,3.46,-13.3431929572,17.1507840845,0.54,2.16,,医疗服务
688709,20240331,2024-04-01,3.23,-21.79,-36.3817293049,0.1,0.4,4.386827811111,半导体
688699,20240331,2024-04-01,0.09,123.8,-12.1178439398,0.01,0.04,11.9807126544,半导体
688696,20240331,2024-04-01,0.46,-72.57,-6.5855984752,0.2,0.8,43.243027104143,黑色家电
688693,20240331,2024-04-01,-1.57,-229.22,-63.5350611365,-0.22,-0.88,13.657839474185,半导体
688681,20240331,2024-04-01,-0.85,3.3159295248,12.8156295095,-0.05,-0.2,5.373641247731,电网设备
688679,20240331,2024-04-01,-0.25,-354.8795657218,18.6370509181,-0.02,-0.08,8.581683586659,环境治理
688667,20240331,2024-04-01,0.02,-97.22,10.3927430577,0.01,0.04,30.993934607411,汽车零部件
688663,20240331,2024-04-01,3.06,91.58,65.1077268487,0.29,1.16,9.412160282958,电网设备
688661,20240331,2024-04-01,-0.44,24.3510256342,124.9307261703,-0.0464,-0.1856,13.558839427596,半导体
688653,20240331,2024-04-01,-1.5,-105.6084995467,37.1538735144,-0.0567,-0.2268,3.749540664743,半导体
688652,20240331,2024-04-01,1.44,16.02,20.9790436131,0.17,0.68,11.676087283929,半导体
688651,20240331,2024-04-01,-1.01,-42.8151136028,18.9833621619,-0.13,-0.52,13.074162198703,软件开发
688625,20240331,2024-04-01,4.86,20.37,12.3952005322,0.46,1.84,9.34192896483,化学制品
688622,20240331,2024-04-01,-3.51,8.2061976897,-18.1195603994,-0.21,-0.84,6.0126207172,通用设备
688620,20240331,2024-04-01,-0.32,-226.88,0.0207963635,-0.01,-0.04,3.894305052092,半导体
688618,20240331,2024-04-01,1.72,32.97,5.2826974553,0.21,0.84,11.677330228365,通信设备
688615,20240331,2024-04-01,9.39,23.3495349993,22.7764705358,1.31,5.24,,软件开发
688611,20240331,2024-04-01,0.53,-65.54,-15.6991137604,0.04,0.16,10.832829009967,电网设备
688601,20240331,2024-04-01,4.16,93.35,23.5738977442,0.4,1.6,9.826065687431,半导体
688599,20240331,2024-04-01,1.62,-70.83,-14.3677359177,0.24,0.96,14.416914289752,光伏设备
688595,20240331,2024-04-01,-4.0,27.6305001003,145.4214429012,-0.25,-1.0,5.53130330924,半导体
688590,20240331,2024-04-01,1.01,107.78,36.759267407,0.06,0.24,5.214672835698,软件开发
688588,20240331,2024-04-01,-0.82,-124.69,60.3659269511,-0.0246,-0.0984,3.015114497749,软件开发
688586,20240331,2024-04-01,2.43,1.1,1.2277300776,0.08,0.32,3.208686596395,航空装备Ⅱ
688585,20240331,2024-04-01,1.52,3.99,3.9371317968,0.05,0.2,3.024314213207,塑料
688573,20240331,2024-04-01,-3.1,-59.3130301183,-24.3480052748,-0.29,-1.16,9.19429852172,电池
688570,20240331,2024-04-01,2.38,7.5,0.3185514644,0.23,0.92,9.880032874873,自动化设备
688569,20240331,2024-04-01,2.0,-60.4,-41.837190723,0.26,1.04,13.205387406885,轨交设备Ⅱ
688568,20240331,2024-04-01,0.05,-62.08,56.4349562992,0.0024,0.0096,9.596233640683,IT服务Ⅱ
688567,20240331,2024-04-01,-2.11,38.1975860573,-21.702707904,-0.18,-0.72,8.309710479768,电池
688565,20240331,2024-04-01,0.11,114.47,16.035730223,0.0034,0.0136,3.192945735286,环境治理
688563,20240331,2024-04-01,1.47,22.47,16.5243088636,0.33,1.32,22.5822456438,航空装备Ⅱ
688562,20240331,2024-04-01,-1.18,-5123.1877207913,-76.0695201115,-0.05,-0.2,4.49217594625,IT服务Ⅱ
688561,20240331,2024-04-01,-4.84,9.970389354,-23.8172250496,-0.7,-2.8,14.140576230702,软件开发
688559,20240331,2024-04-01,1.75,31.01,17.0436549329,0.2,0.8,11.695093687403,自动化设备
688557,20240331,2024-04-01,-1.0,-1382.8067042102,-53.5259348516,-0.11,-0.44,14.801477168769,通用设备
688539,20240331,2024-04-01,1.06,30.7,17.9810226954,0.1,0.4,13.471792964006,元件
688538,20240331,2024-04-01,-5.24,-50.6648473851,32.736093824,-0.05,-0.2,0.86025657888,光学光电子
688535,20240331,2024-04-01,1.24,207.3,33.1927429587,0.16,0.64,12.88830500431,半导体
688533,20240331,2024-04-01,4.38,95.38,31.9841136621,0.37,1.48,8.288692617702,汽车零部件
688530,20240331,2024-04-01,2.06,2.4,5.38,0.09,0.36,4.339149147033,半导体
688529,20240331,2024-04-01,0.37,-72.06,7.1781353452,0.05,0.2,12.764181378756,专用设备
688525,20240331,2024-04-01,8.18,232.97,305.7998655038,0.39,1.56,5.021336905294,半导体
688506,20240331,2024-04-01,188.56,3100.1570450142,4325.4544784359,12.48,49.92,12.85681237005,生物制品
688502,20240331,2024-04-01,0.36,-69.36,-11.3184544311,0.0811,0.3244,22.661169098864,光学光电子
688500,20240331,2024-04-01,-2.41,-335.4879241774,-25.3454579304,-0.26,-1.04,10.402668240423,IT服务Ⅱ
688499,20240331,2024-04-01,-8.04,-180.9529751824,-39.9387637076,-1.53,-6.12,16.648738249499,电池
688488,20240331,2024-04-01,-1.22,-2898.7939664859,-17.5165355802,-0.03,-0.12,2.647023436352,生物制品
688485,20240331,2024-04-01,-0.51,54.4450944674,92.4350592175,-0.04,-0.16,8.676396760263,轨交设备Ⅱ
688459,20240331,2024-04-01,0.11,526.9957908446,8.5195509116,0.0076,0.0304,6.943819251354,轨交设备Ⅱ
688458,20240331,2024-04-01,-0.64,-193.9014247767,18.2646701561,-0.12,-0.48,25.480310618923,半导体
688426,20240331,2024-04-01,-1.76,-826.09,-62.565775992,-0.26,-1.04,14.489464656852,医疗器械
688418,20240331,2024-04-01,0.84,46.84,32.6368737843,0.0363,0.1452,4.312639379474,通信设备
688409,20240331,2024-04-01,1.32,53.42,105.4731294308,0.29,1.16,21.82799744624,半导体
688408,20240331,2024-04-01,5.36,297.18,122.4718818771,1.14,4.56,21.656102194472,光伏设备
688403,20240331,2024-04-01,0.85,0.1,30.6259900463,0.03,0.12,3.691850608898,半导体
688399,20240331,2024-04-01,1.17,306.28,-3.1198093836,0.68,2.72,58.771270268168,医疗器械
688396,20240331,2024-04-01,0.1538,-91.27,-9.8227673181,0.0251,0.1004,16.418127374879,半导体
688393,20240331,2024-04-01,0.63,2.17,11.8177387321,0.09,0.36,13.608073894496,医疗器械
688386,20240331,2024-04-01,2.43,45.71,33.9224372507,0.24,0.96,10.012757578429,塑料
688379,20240331,2024-04-01,0.82,-6.25,24.8772994077,0.09,0.36,10.379669888639,通用设备
688371,20240331,2024-04-01,0.27,149.2948445384,60.7303953449,0.02,0.08,5.843231998466,电子化学品Ⅱ
688368,20240331,2024-04-01,-2.17,51.0122206226,20.214461271,-0.47,-1.88,21.12606748001,半导体
688367,20240331,2024-04-01,0.24,811.99,71.5992380466,0.016,0.064,6.588542271842,轨交设备Ⅱ
688360,20240331,2024-04-01,1.59,-0.55,-5.7797483763,0.11,0.44,10.017406845373,通用设备
688352,20240331,2024-04-01,1.31,150.51,43.7411083716,0.06,0.24,4.967760071936,半导体
688351,20240331,2024-04-01,0.25,144.7045053354,71.0106322574,0.0089,0.0356,3.593003223842,医疗器械
688348,20240331,2024-04-01,1.09,-66.06,-1.8337406976,0.26,1.04,32.775723389732,光伏设备
688337,20240331,2024-04-01,0.22,-72.75,-3.5353883799,0.03,0.12,15.587665674503,通用设备
688332,20240331,2024-04-01,1.44,11.07,18.1933516237,0.46,1.84,31.848082706083,半导体
688330,20240331,2024-04-01,1.0,-33.02,0.1606562991,0.2614,1.0456,26.071684566643,电网设备
688327,20240331,2024-04-01,-10.29,-11.6180199598,19.9897152716,-0.15,-0.6,1.465819348351,IT服务Ⅱ
688323,20240331,2024-04-01,-1.67,-117.981208752,22.3587078335,-0.09,-0.36,4.774814962531,塑料
688318,20240331,2024-04-01,1.45,-10.64,9.1608576483,0.27,1.08,26.650258833946,软件开发
688317,20240331,2024-04-01,0.7,346.47,-39.2668274717,0.14,0.56,19.716169884597,医疗器械
688310,20240331,2024-04-01,1.17,-21.61,2.0798158872,0.06,0.24,7.671135887672,自动化设备
688298,20240331,2024-04-01,-0.91,-33.82,-51.3562618858,-0.33,-1.32,36.511482405952,医疗器械
688296,20240331,2024-04-01,-0.13,77.96,9.6352596389,-0.01,-0.04,6.516582001255,软件开发
688286,20240331,2024-04-01,-1.36,29.7158612957,34.4443620589,-0.26,-1.04,18.721273839726,半导体
688282,20240331,2024-04-01,-1.39,-261.8,36.8539974518,-0.21,-0.84,15.148159705227,航天装备Ⅱ
688275,20240331,2024-04-01,-2.0,-284.9474528389,-62.733887925,-1.04,-4.16,50.929334974293,电池
688261,20240331,2024-04-01,0.15,-93.96,-42.7117083402,0.04,0.16,30.334753834733,半导体
688260,20240331,2024-04-01,-9.39,-1.9956886094,56.7201347106,-0.2535,-1.014,2.584921613667,消费电子
688257,20240331,2024-04-01,2.03,12.62,5.9793855231,0.241,0.964,16.369750936653,通用设备
688252,20240331,2024-04-01,1.65,206.02,46.0693952496,0.08,0.32,4.746799661048,半导体
688247,20240331,2024-04-01,1.88,196.71,162.6500674997,0.05,0.2,2.648829115322,化学制药
688246,20240331,2024-04-01,-0.65,47.7031435273,14.0038542116,-0.09,-0.36,13.010396896356,软件开发
688236,20240331,2024-04-01,1.9,-1.18,-9.9469631673,0.14,0.56,7.645743770982,医疗器械
688234,20240331,2024-04-01,0.88,263.7296767314,120.6638737894,0.11,0.44,12.144125536997,半导体
688223,20240331,2024-04-01,3.36,-29.09,-0.2983470059,0.12,0.48,3.449495758061,光伏设备
688221,20240331,2024-04-01,-4.24,26.4199954105,106.931149497,-0.15,-0.6,3.435796762262,化学制药
688220,20240331,2024-04-01,-1.99,35.9874765398,103.3390138086,-0.31,-1.24,14.863231427103,半导体
688218,20240331,2024-04-01,0.45,606.54,19.5418594027,0.04,0.16,7.988457083377,自动化设备
688211,20240331,2024-04-01,-1.15,-231.89,18.3482511433,-0.33,-1.32,27.319112924132,专用设备
688210,20240331,2024-04-01,1.22,603.5277567033,88.0256207554,0.09,0.36,7.647250162605,消费电子
688206,20240331,2024-04-01,-1.77,-7285.8968562766,27.9699829506,-0.084,-0.336,4.640611723262,软件开发
688202,20240331,2024-04-01,-1.51,-136.98,-42.5108374545,-0.28,-1.12,18.25481745877,医疗服务
688200,20240331,2024-04-01,0.7,-68.62,-31.6085583971,0.17,0.68,24.69825379908,半导体
688195,20240331,2024-04-01,1.24,72.07,20.6353413652,0.09,0.36,6.97768538477,光学光电子
688193,20240331,2024-04-01,0.38,157.9429494477,15.6027703996,0.09,0.36,23.9017046155,医疗器械
688192,20240331,2024-04-01,-28.78,6.3829888427,,-0.54,-2.16,1.675899043823,化学制药
688190,20240331,2024-04-01,3.26,2.96,15.0821533795,0.63,2.52,19.649816123083,金属新材料
688189,20240331,2024-04-01,1.4,46.71,-55.0255713899,0.067,0.268,4.788211190889,化学制药
688187,20240331,2024-04-01,1.5,30.44,28.069106039,0.39,1.56,26.389060453326,轨交设备Ⅱ
688185,20240331,2024-04-01,-3.28,-21.8909096089,13.6535036589,-0.69,-2.76,20.636510588351,生物制品
688184,20240331,2024-04-01,-0.64,-745.56,18.6962723747,-3.73,-14.92,16.788881865499,电池
688178,20240331,2024-04-01,0.68,212.51,10.8429251076,0.09,0.36,13.113480350975,环境治理
688176,20240331,2024-04-01,-3.54,-31.6412924568,106217.706475361,-0.15,-0.6,4.032598917526,化学制药
688175,20240331,2024-04-01,-0.24,56.89,106.6677344569,-0.04,-0.16,20.127881316632,军工电子Ⅱ
688173,20240331,2024-04-01,-2.74,-191.09,205.9401241314,-0.12,-0.48,4.244294121397,半导体
688171,20240331,2024-04-01,0.46,16.19,2.7211384169,0.05,0.2,10.029929740586,软件开发
688169,20240331,2024-04-01,3.44,95.23,58.6855431362,2.18,8.72,89.639798735099,小家电
688168,20240331,2024-04-01,-2.95,24.5201469271,8.9948763551,-0.46,-1.84,15.642837002392,软件开发
688165,20240331,2024-04-01,-1.09,52.2429911681,-14.0614521178,-0.04,-0.16,3.387668683161,自动化设备
688161,20240331,2024-04-01,0.9,-62.92,-10.7417060977,0.09,0.36,9.70715324655,医疗器械
688155,20240331,2024-04-01,4.02,184.59,-17.4803783682,0.45,1.8,16.001602138898,电池
688152,20240331,2024-04-01,-0.58,-449.6543682036,29.8124507003,-0.09,-0.36,15.782373739277,软件开发
688141,20240331,2024-04-01,-8.16,-266.0347013569,9.1766289769,-0.47,-1.88,5.533634542092,半导体
688139,20240331,2024-04-01,3.21,0.06,0.0350153381,0.44,1.76,13.658776099543,医疗器械
688138,20240331,2024-04-01,3.56,155.22,48.5383198996,0.19,0.76,5.259359866154,半导体
688135,20240331,2024-04-01,0.03,-94.63,11.0109612917,0.0,0.0,5.62147398177,半导体
688133,20240331,2024-04-01,0.08,-90.81,1.3601122116,0.02,0.08,23.694685644283,化学制品
688131,20240331,2024-04-01,0.66,-63.76,20.6778900172,0.08,0.32,16.915379872238,医疗服务
688116,20240331,2024-04-01,1.97,35.38,10.1898114538,0.16,0.64,7.792678085588,电池
688114,20240331,2024-04-01,-2.12,-34.1543313872,-14.259512799,-0.49,-1.96,19.968939146881,医疗器械
688110,20240331,2024-04-01,-1.28,-29.4969428684,-14.2072406479,-0.1,-0.4,7.74542265918,半导体
688098,20240331,2024-04-01,-0.15,-113.92,7.582397853,-0.01,-0.04,3.619979920856,动物保健Ⅱ
688082,20240331,2024-04-01,1.23,-38.76,49.6282957223,0.18,0.72,15.203525903481,半导体
688081,20240331,2024-04-01,-2.49,-21806.34,-58.8719553383,-0.13,-0.52,4.887242712539,军工电子Ⅱ
688079,20240331,2024-04-01,-1.62,-355.1076102048,22.3029995542,-0.06,-0.24,3.587958349729,光学光电子
688075,20240331,2024-04-01,1.0,38.09,6.52726818,0.55,2.2,40.754426515845,医疗器械
688072,20240331,2024-04-01,0.23,-80.51,17.2511246797,0.04,0.16,24.551482586148,半导体
688071,20240331,2024-04-01,-0.94,-180.73,-1.2429966518,-0.12,-0.48,12.056435705346,专用设备
688068,20240331,2024-04-01,0.15,-91.42,-42.7784888254,0.06,0.24,35.513920058712,医疗器械
688065,20240331,2024-04-01,0.94,83.25,35.4291568377,0.18,0.72,19.289788629599,化学制品
688061,20240331,2024-04-01,-0.16,-206.5591590112,61.0871464021,-0.04,-0.16,21.724809778912,半导体
688052,20240331,2024-04-01,-2.43,-9677.28,-23.0414199151,-1.05,-4.2,42.978577967036,半导体
688051,20240331,2024-04-01,-1.15,67.9806344869,60.3860983918,-0.12,-0.48,10.515796019215,IT服务Ⅱ
688048,20240331,2024-04-01,-0.63,-1420.47,-41.91448236,-0.1103,-0.4412,17.502034534922,半导体
688045,20240331,2024-04-01,0.02,112.3268172536,2.4764874914,0.0041,0.0164,19.238946483595,半导体
688032,20240331,2024-04-01,1.05,-61.83,-42.910308215,0.54,2.16,77.242705036157,光伏设备
688025,20240331,2024-04-01,1.33,-13.19,-13.7605089815,0.28,1.12,20.707878328192,自动化设备
688023,20240331,2024-04-01,-8.06,-5.7543938371,-16.4653354351,-1.95,-7.8,30.694225418858,软件开发
688018,20240331,2024-04-01,2.85,73.43,21.7133551835,0.4892,1.9568,23.301098548375,半导体
688017,20240331,2024-04-01,0.99,-18.39,-7.4528225293,0.1193,0.4772,12.052785111946,自动化设备
688016,20240331,2024-04-01,4.51,47.62,25.3824191101,1.5,6.0,48.868594708744,医疗器械
688009,20240331,2024-04-01,1.28,-10.84,-12.7367297842,0.06,0.24,4.217410532437,轨交设备Ⅱ
688007,20240331,2024-04-01,1.57,226.21,-3.0442918668,0.1,0.4,6.109440049571,消费电子
688005,20240331,2024-04-01,-0.43,-111.98,-55.8840925125,-0.05,-0.2,17.589917318505,电池
688001,20240331,2024-04-01,-0.88,-228.19,-21.6044735921,-0.08,-0.32,8.630182521505,通用设备
605598,20240331,2024-04-01,1.7,5.52,42.4209719984,0.12,0.48,7.277894167647,专业工程
605577,20240331,2024-04-01,3.75,-2.9,2.267269998,0.3074,1.2296,8.510057454852,出版
605388,20240331,2024-04-01,1.34,9.34,-11.1042151487,0.04,0.16,4.505483092721,饮料乳品
605377,20240331,2024-04-01,3.6,36.59,4.1461823742,0.32,1.28,12.513732748588,造纸
605376,20240331,2024-04-01,0.98,764.9,60.3317115654,0.06,0.24,6.092727334939,金属新材料
605368,20240331,2024-04-01,5.17,1.94,8.4591561187,0.29,1.16,5.736070157437,燃气Ⅱ
605366,20240331,2024-04-01,0.35,71.95,18.0204354169,0.01,0.04,3.263433790973,化学制品
605336,20240331,2024-04-01,1.12,-44.5,-32.9643786681,0.12,0.48,10.855602968465,厨卫电器
605319,20240331,2024-04-01,3.48,103.54,15.94539041,0.31,1.24,9.009747649197,汽车零部件
605303,20240331,2024-04-01,-1.47,22.2556068335,57.5075028473,-0.11,-0.44,7.451415057292,基础建设
605288,20240331,2024-04-01,0.9,0.32,5.9555906542,0.28,1.12,31.151642615629,自动化设备
605287,20240331,2024-04-01,1.98,-21.14,-26.6429518438,0.2671,1.0684,13.469374070786,装修装饰Ⅱ
605259,20240331,2024-04-01,2.31,-28.45,0.2818275145,0.21,0.84,13.057649511039,专用设备
605218,20240331,2024-04-01,0.88,1.85,41.6271441263,0.053,0.212,6.020111262863,光学光电子
605208,20240331,2024-04-01,0.49,167.6856389764,21.3491944726,0.03,0.12,6.336657386858,工业金属
605189,20240331,2024-04-01,1.63,30.06,13.5479800181,0.19,0.76,11.587933576895,纺织制造
605186,20240331,2024-04-01,0.5,-47.28,-41.847397527,0.04,0.16,7.779181880956,自动化设备
605179,20240331,2024-04-01,0.93,126.42,11.1362053091,0.03,0.12,2.766432567032,饮料乳品
605177,20240331,2024-04-01,1.19,3.53,-4.6305422265,0.21,0.84,16.709673622538,化学制药
605167,20240331,2024-04-01,2.38,14.23,14.2098762167,0.09,0.36,3.656420962634,专业工程
605162,20240331,2024-04-01,2.0,148.94,12.6050323678,0.06,0.24,3.070927966498,电力
605155,20240331,2024-04-01,1.89,40.22,38.3284998063,0.12,0.48,8.952474743016,家居用品
605117,20240331,2024-04-01,7.9,-26.48,-9.6410792703,0.72,2.88,13.308011784301,光伏设备
605100,20240331,2024-04-01,1.59,-17.49,-20.3314513566,0.18,0.72,11.198429190147,通用设备
605098,20240331,2024-04-01,2.47,34.42,28.1140125497,0.2,0.8,8.332891583742,教育
605069,20240331,2024-04-01,3.27,272.5440392181,-13.6572650891,0.16,0.64,5.102105930843,环境治理
605058,20240331,2024-04-01,1.91,2.31,7.704391079,0.22,0.88,11.549493825003,元件
605056,20240331,2024-04-01,0.56,-31.82,17.374770796,0.02,0.08,3.845345453444,通用设备
605055,20240331,2024-04-01,-0.01,52.7330277574,6.9846545858,-0.01,-0.04,2.593754022818,纺织制造
605050,20240331,2024-04-01,1.81,-10.08,12.226880047,0.16,0.64,8.699111556322,物流
605016,20240331,2024-04-01,3.49,20.47,29.6336726546,0.22,0.88,6.282474207011,化学制品
605008,20240331,2024-04-01,3.07,-15.71,105.3599735248,0.1,0.4,3.348965743942,塑料
605006,20240331,2024-04-01,-3.1,-196.28,-18.0936772587,-0.14,-0.56,4.25620689651,玻璃玻纤
603997,20240331,2024-04-01,0.47,-68.23,3.450065287,0.02,0.08,3.525660245598,汽车零部件
603990,20240331,2024-04-01,0.9,191.8069641497,57.3757388459,0.03,0.12,3.562440537563,软件开发
603989,20240331,2024-04-01,0.98,-61.11,15.2686772259,0.0877,0.3508,9.036123175922,元件
603988,20240331,2024-04-01,-2.74,-615.41,-39.158273005,-0.08,-0.32,2.786095753656,电机Ⅱ
603982,20240331,2024-04-01,-6.52,-42.0546201178,12.8284279021,-0.5403,-2.1612,7.673463945367,汽车零部件
603980,20240331,2024-04-01,2.73,717.22,-11.6284976417,0.15,0.6,5.686635810171,化学制品
603976,20240331,2024-04-01,1.72,61.97,8.9363079694,0.14,0.56,8.017203686188,医疗器械
603968,20240331,2024-04-01,-1.36,-155.19,-9.567115799,-0.1292,-0.5168,9.429210482622,化学制品
603959,20240331,2024-04-01,-17.08,-220.76,-43.5379120585,-0.17,-0.68,0.930689826036,专业工程
603955,20240331,2024-04-01,0.58,741.93,-18.4761966955,0.0655,0.262,11.365695305408,基础建设
603950,20240331,2024-04-01,1.88,-28.62,3.0905593071,0.15,0.6,7.715597073805,汽车零部件
603928,20240331,2024-04-01,1.03,-20.98,-8.0484365003,0.06,0.24,7.665308346081,塑料
603922,20240331,2024-04-01,-1.64,-24.92,122.399821514,-0.09,-0.36,7.927939596406,汽车零部件
603912,20240331,2024-04-01,0.12,-45.57,2.6382905816,0.0,0.0,3.410502616948,通用设备
603906,20240331,2024-04-01,-2.27,64.96,-29.2359352637,-0.14,-0.56,5.881254877003,电池
603903,20240331,2024-04-01,1.06,542.97,14.3193184647,0.07,0.28,7.030885130778,环境治理
603900,20240331,2024-04-01,-0.89,-218.62,-3.0823293298,-0.06,-0.24,6.105709326571,饰品
603897,20240331,2024-04-01,2.01,83.65,11.757511206,0.27,1.08,13.720236466825,电网设备
603895,20240331,2024-04-01,1.24,-40.5,-11.6869037464,0.04,0.16,3.403431932828,专用设备
603887,20240331,2024-04-01,-1.64,-184.033767245,-54.9876228652,-0.1,-0.4,5.332229898192,IT服务Ⅱ
603885,20240331,2024-04-01,4.33,124.61,28.7658315215,0.17,0.68,3.749195454877,航空机场
