date,code,kind,vol60,vol_pct,r1,r3,r5,r10,r20
2024-09-24,000783,breakout,0.015482695281988642,0.10444874274661509,0.03131115459882561,0.25440313111545976,0.5244618395303327,0.23679060665362028,0.2798434442270057
2024-09-24,000987,breakout,0.017855109031449868,0.2366215344938749,0.03838034926117806,0.15160237958165412,0.40491268470543074,0.2840145845327191,0.32623296872001517
2024-09-24,002035,breakout,0.029608369361183873,0.8320438426821406,0.0015253203172664875,0.07931665649786446,0.16625991458206224,0.07474069554606477,0.21507016473459428
2024-09-24,002507,breakout,0.01848009866664528,0.27691811734364924,-0.012820512820512886,0.10176282051282048,0.19551282051282048,0.06730769230769229,0.12019230769230771
2024-09-24,002673,breakout,0.015471023411766479,0.1038039974210187,0.01969696969696977,0.17727272727272725,0.4287878787878787,0.19090909090909092,0.2272727272727273
2024-09-24,002736,breakout,0.015532900983489842,0.10735009671179883,0.017621145374449254,0.14537444933920707,0.39427312775330403,0.22026431718061668,0.2290748898678414
2024-09-24,002797,breakout,0.015849719960278216,0.11927788523533205,0.012829912023460288,0.16862170087976547,0.4178885630498532,0.16862170087976547,0.28775659824046906
2024-09-24,002926,breakout,0.015419007357692548,0.10154738878143134,0.025166543301258226,0.16432272390821612,0.41302738712065135,0.14951887490747584,0.21169504071058487
2024-09-24,002939,breakout,0.017584516898578845,0.21824629271437782,0.008517887563884274,0.15616127200454288,0.40601930721181145,0.1320272572402046,0.16609880749574124
2024-09-24,600015,breakout,0.017978940249307497,0.24597034171502258,0.038678485092667136,0.06124093473005643,0.17244157937147464,0.09669621273166795,0.06607574536663985
2024-09-24,600210,breakout,0.01730797786607873,0.19954867827208253,0.0122699386503069,0.0879345603271986,0.2024539877300615,0.07361963190184051,0.11860940695296529
2024-09-24,600390,breakout,0.017488208641991125,0.2130883301096067,0.10208610741233914,0.33510874389702616,0.6191744340878829,0.4944518419884598,0.5810031069684862
2024-09-24,601818,breakout,0.013394841880097005,0.03836234687298517,0.016175994823681705,0.05823358136525392,0.11970236169524417,0.0647039792947266,0.04205758654157221
2025-06-11,000702,breakout,0.030156410529042128,0.6763285024154589,-0.027559055118110187,-0.05643044619422566,-0.057742782152231054,-0.03937007874015741,-0.013123359580052618
2025-06-11,001201,breakout,0.021199066310500694,0.2843800322061192,-0.012820512820512775,-0.028205128205128216,-0.024358974358974272,-0.017948717948717885,0.054487179487179516
2025-06-11,002714,breakout,0.01793982383756679,0.12077294685990338,-0.013986013986014068,-0.033100233100233134,-0.04405594405594404,-0.05477855477855487,0.02993006993006997
2025-10-29,000723,breakout,0.01975034171535926,0.4178148029477731,-0.007575757575757569,0.009469696969697017,0.022727272727272707,-0.022727272727272707,-0.04166666666666674
2025-10-29,001286,breakout,0.010616437847722026,0.06087792374239026,0.014344262295082011,0.024590163934426146,0.020491803278688714,0.037909836065573854,-0.006147540983606592
2025-10-29,605555,breakout,0.021230523667551363,0.47644985581544375,0.01498708010335914,0.03462532299741583,-0.010852713178294615,-0.03617571059431535,-0.12144702842377264
2024-12-02,000731,breakout,0.0270844936624862,0.23671497584541062,-0.013712291199202253,-0.04113687359760654,-0.05609573672400903,-0.039890301670406414,-0.10471204188481675
2024-12-02,002164,breakout,0.03385440948682207,0.5610305958132045,0.012089810017271274,0.03799654576856648,0.006908462867012188,0.0,-0.11226252158894656
